frame,time_s,raw_yaw_deg,raw_pitch_deg,raw_screen_x,raw_screen_y,filtered_x,filtered_y,final_x,final_y,speed,locked,ear_avg,blink_click,fwd_x,fwd_y,fwd_z
607,61.2293,192.1625,198.4013,1587.1,1508.7,1598.4,1514.8,1598.4,1430.0,22.84,0,0.2351,0,0.200356,0.309269,0.929629
608,61.2844,191.7468,198.7970,1560.5,1480.2,1572.6,1495.4,1572.6,1430.0,25.82,0,0.2358,0,0.193146,0.316148,0.928841
609,61.3384,191.6699,199.1893,1555.5,1452.0,1561.6,1468.5,1561.6,1430.0,11.02,0,0.2353,0,0.191458,0.322609,0.926967
610,61.3903,191.4473,199.8449,1541.3,1404.8,1549.0,1424.9,1549.0,1424.9,13.61,0,0.2367,0,0.187105,0.333481,0.924003
611,61.4467,191.6084,199.7222,1551.6,1413.6,1550.5,1417.4,1550.5,1417.4,7.56,0,0.2429,0,0.189856,0.331323,0.924219
612,61.4984,191.6437,199.6671,1553.9,1417.6,1552.0,1417.5,1552.0,1417.5,1.55,0,0.2436,0,0.190491,0.330393,0.924421
613,61.5503,191.7732,199.5709,1562.2,1424.5,1555.2,1420.8,1555.2,1420.8,4.63,0,0.2486,0,0.192700,0.328695,0.924568
614,61.6044,191.6380,199.4561,1553.5,1432.7,1554.8,1424.8,1554.8,1424.8,4.07,0,0.2397,0,0.190640,0.326976,0.925604
615,61.6609,191.4890,199.2719,1544.0,1446.0,1551.2,1425.7,1551.2,1425.7,3.62,0,0.2408,0,0.188426,0.324139,0.927054
616,61.7209,191.8868,199.0039,1569.4,1465.3,1552.3,1441.3,1552.3,1430.0,4.37,1,0.2344,0,0.195192,0.319369,0.927310
617,61.7759,191.9110,199.0236,1571.0,1463.9,1556.2,1451.4,1552.3,1430.0,3.91,1,0.2299,0,0.195563,0.319664,0.927130
618,61.8263,192.3484,199.1008,1599.0,1458.3,1575.6,1454.2,1575.6,1430.0,19.42,0,0.2333,0,0.202578,0.320447,0.925352
619,61.8833,192.6962,199.0286,1621.2,1463.5,1602.6,1458.1,1602.6,1430.0,26.99,0,0.2374,0,0.208307,0.318888,0.924618
620,61.9488,192.9546,199.0841,1637.8,1459.5,1625.3,1458.6,1625.3,1430.0,22.71,0,0.2570,0,0.212430,0.319493,0.923470
621,62.0192,193.1088,199.0004,1647.6,1465.6,1639.6,1461.2,1639.6,1430.0,14.34,0,0.2675,0,0.215030,0.317959,0.923398
622,62.0889,193.3820,198.1539,1665.1,1526.5,1655.8,1501.9,1655.8,1430.0,16.12,0,0.2335,0,0.220496,0.303902,0.926836
623,62.1461,193.8205,197.8495,1693.2,1548.4,1679.1,1531.6,1679.1,1430.0,23.36,0,0.2634,0,0.227995,0.298444,0.926795
624,62.2021,193.9598,197.6039,1702.1,1566.1,1693.2,1554.0,1693.2,1430.0,14.07,0,0.2584,0,0.230558,0.294286,0.927491
625,62.2587,193.8251,197.7276,1693.5,1557.2,1693.3,1555.9,1693.3,1430.0,0.16,0,0.2620,0,0.228217,0.296456,0.927379
626,62.3134,193.3705,197.6592,1664.4,1562.1,1685.3,1559.2,1685.3,1430.0,8.05,0,0.2552,0,0.220895,0.295861,0.929339
627,62.3681,193.2134,197.6612,1654.3,1562.0,1679.9,1560.5,1679.9,1430.0,5.44,0,0.2568,0,0.218330,0.296069,0.929879
628,62.4218,192.8129,198.1182,1628.7,1529.1,1654.7,1556.3,1654.7,1430.0,25.17,0,0.2485,0,0.211276,0.303958,0.928963
629,62.4758,192.4663,197.9223,1606.5,1543.2,1625.8,1555.2,1625.8,1430.0,28.86,0,0.2547,0,0.205844,0.301136,0.931099
630,62.5294,192.2602,198.3028,1593.3,1515.8,1605.7,1539.0,1605.7,1430.0,20.11,0,0.2494,0,0.202059,0.307561,0.929827
631,62.5888,191.6719,198.3899,1555.7,1509.5,1571.5,1523.8,1571.5,1430.0,34.24,0,0.2515,0,0.192368,0.309589,0.931208
632,62.6479,191.0744,198.8731,1517.4,1474.7,1532.9,1493.5,1532.9,1430.0,38.56,0,0.2559,0,0.182108,0.318064,0.930415
633,62.7028,190.4221,199.3108,1475.7,1443.2,1491.4,1460.4,1491.4,1430.0,41.51,0,0.2539,0,0.171028,0.325821,0.929834
634,62.7561,190.0359,199.0736,1451.0,1460.3,1462.3,1460.3,1462.3,1430.0,29.08,0,0.2496,0,0.164966,0.322305,0.932151
635,62.8120,189.3780,199.5108,1408.9,1428.8,1422.7,1440.9,1422.7,1430.0,39.61,0,0.2421,0,0.153819,0.330010,0.931361
636,62.8693,188.8131,199.5599,1372.7,1425.3,1385.2,1431.6,1385.2,1430.0,37.47,0,0.2376,0,0.144560,0.331275,0.932394
637,62.9284,188.2706,199.8881,1338.0,1401.6,1349.7,1413.1,1349.7,1413.1,39.40,0,0.2353,0,0.135431,0.337051,0.931695
638,62.9882,187.9418,199.8127,1316.9,1407.1,1325.5,1409.7,1325.5,1409.7,24.35,0,0.2269,0,0.130132,0.336064,0.932806
639,63.0461,187.6772,200.0696,1300.0,1388.6,1307.5,1397.9,1307.5,1397.9,21.60,0,0.2212,0,0.125612,0.340443,0.931837
640,63.1005,187.4783,200.2630,1287.3,1374.6,1294.0,1384.9,1294.0,1384.9,18.72,0,0.2169,0,0.122220,0.343734,0.931080
641,63.1564,187.4296,200.1265,1284.2,1384.5,1287.8,1384.7,1287.8,1384.7,6.17,0,0.2165,0,0.121533,0.341543,0.931975
642,63.2109,187.3704,200.1249,1280.4,1384.6,1283.5,1384.7,1283.5,1384.7,4.27,0,0.2139,0,0.120569,0.341557,0.932095
643,63.2636,186.7074,199.8374,1237.9,1405.3,1254.9,1387.9,1254.9,1387.9,28.85,0,0.2129,0,0.109955,0.337295,0.934956
644,63.3173,186.4258,199.7191,1219.9,1413.8,1232.2,1393.4,1232.2,1393.4,23.32,0,0.2223,0,0.105429,0.335528,0.936112
645,63.3666,185.5827,198.8211,1166.0,1478.5,1186.2,1443.8,1186.2,1430.0,58.80,0,0.2365,0,0.092126,0.321243,0.942505
646,63.4249,185.5107,198.7110,1161.4,1486.4,1168.7,1472.1,1168.7,1430.0,17.50,0,0.2470,0,0.090999,0.319464,0.943219
647,63.4814,185.3526,198.2547,1151.2,1519.3,1157.1,1504.5,1157.1,1430.0,11.62,0,0.2500,0,0.088627,0.312008,0.945937
648,63.5448,185.3557,196.2270,1151.4,1665.2,1153.5,1636.7,1153.5,1430.0,3.54,0,0.2590,0,0.089650,0.278318,0.956296
649,63.6091,185.9069,194.2281,1186.7,1809.2,1166.3,1786.1,1166.3,1430.0,12.83,0,0.2642,0,0.099788,0.244556,0.964487
650,63.6769,186.2012,193.9602,1205.5,1828.5,1174.7,1822.0,1174.7,1430.0,8.39,0,0.2613,0,0.104866,0.239918,0.965113
651,63.7326,185.3429,193.9125,1150.6,1831.9,1170.2,1829.7,1170.2,1430.0,4.51,0,0.2420,0,0.090408,0.239456,0.966689
652,63.7927,185.4500,193.6340,1157.5,1851.9,1166.6,1846.6,1166.6,1430.0,3.64,0,0.2503,0,0.092324,0.234712,0.967671
653,63.8490,184.8019,192.5150,1116.0,1932.5,1140.0,1913.9,1140.0,1430.0,26.60,0,0.2437,0,0.081736,0.215969,0.972973
654,63.8990,185.8017,192.1383,1180.0,1959.6,1145.1,1948.5,1145.1,1430.0,5.16,0,0.2448,0,0.098848,0.209242,0.972855
655,63.9559,186.5554,192.2201,1228.2,1953.7,1191.3,1952.3,1191.3,1430.0,46.20,0,0.2390,0,0.111609,0.210345,0.971235
656,64.0130,188.2080,192.5626,1334.0,1929.1,1300.8,1938.0,1300.8,1430.0,109.41,0,0.2407,0,0.139416,0.215382,0.966527
657,64.0734,189.3780,192.3826,1408.9,1942.0,1388.8,1940.3,1388.8,1430.0,88.05,0,0.2428,0,0.159254,0.211702,0.964272
658,64.1327,190.3130,190.7540,1468.7,2059.3,1454.2,2029.3,1454.2,1430.0,65.39,0,0.2575,0,0.175979,0.183680,0.967106
659,64.1929,191.6066,188.7044,1551.5,2206.9,1535.3,2178.4,1535.3,1430.0,81.06,0,0.2310,0,0.198965,0.148311,0.968719
660,64.2515,192.0202,188.5570,1578.0,2217.5,1569.9,2210.2,1569.9,1430.0,34.62,0,0.2259,0,0.206037,0.145601,0.967651
661,64.3064,192.3107,187.9736,1596.6,2259.5,1590.5,2249.4,1590.5,1430.0,20.64,0,0.2357,0,0.211244,0.135586,0.967984
662,64.3597,192.6853,187.4394,1620.5,2298.0,1612.9,2287.3,1612.9,1430.0,22.42,0,0.2359,0,0.217836,0.126367,0.967770
663,64.4374,192.6491,186.7321,1618.2,2348.9,1616.9,2338.2,1616.9,1430.0,3.96,0,0.2181,0,0.217541,0.114420,0.969321
664,64.5201,192.2573,187.0385,1593.1,2326.8,1602.3,2329.6,1602.3,1430.0,14.59,0,0.2271,0,0.210773,0.119784,0.970168
665,64.5819,191.9715,188.7606,1574.8,2202.8,1594.8,2283.8,1594.8,1430.0,7.50,0,0.2092,0,0.205107,0.149068,0.967321
666,64.6441,191.7651,188.3310,1561.6,2233.8,1586.8,2255.6,1586.8,1430.0,7.97,0,0.2203,0,0.201837,0.141909,0.969084
667,64.6998,191.2264,188.2956,1527.2,2236.3,1554.5,2245.2,1554.5,1430.0,32.31,0,0.2394,0,0.192726,0.141576,0.970986
668,64.7546,190.9156,188.4344,1507.3,2226.3,1525.3,2235.0,1525.3,1430.0,29.25,0,0.2320,0,0.187388,0.144079,0.971662
669,64.8155,191.1968,187.9644,1525.3,2260.2,1525.3,2243.4,1525.3,1430.0,0.00,0,0.2258,0,0.192376,0.135969,0.971856
670,64.8770,189.9944,187.4088,1448.3,2300.2,1471.6,2265.4,1471.6,1430.0,53.64,0,0.2310,0,0.172146,0.127023,0.976848
671,64.9356,190.1712,187.6256,1459.6,2284.5,1463.9,2273.7,1463.9,1430.0,7.72,0,0.2299,0,0.175076,0.130649,0.975848
672,64.9905,190.1197,187.6436,1456.3,2283.2,1459.5,2277.6,1459.5,1430.0,4.39,0,0.2101,0,0.174192,0.130977,0.975962
673,65.0436,190.4982,188.1183,1480.6,2249.1,1468.0,2276.2,1468.0,1430.0,8.45,0,0.2052,0,0.180439,0.138900,0.973729
674,65.0959,190.0713,188.3007,1453.2,2235.9,1461.8,2261.3,1461.8,1430.0,6.20,0,0.2063,0,0.173098,0.142188,0.974587
675,65.1503,189.5655,188.8299,1420.9,2197.8,1439.3,2223.5,1439.3,1430.0,22.46,0,0.2266,0,0.164259,0.151417,0.974727
676,65.2055,189.8003,188.8707,1435.9,2194.9,1437.6,2206.0,1437.6,1430.0,1.69,0,0.2397,0,0.168236,0.152007,0.973956
677,65.2574,190.1843,189.0330,1460.5,2183.2,1443.4,2192.4,1443.4,1430.0,5.77,0,0.2292,0,0.174689,0.154590,0.972412
678,65.3131,190.0930,189.7268,1454.6,2133.3,1444.3,2152.2,1444.3,1430.0,0.88,0,0.2315,0,0.172803,0.166409,0.970797
679,65.3714,190.1002,189.5837,1455.1,2143.6,1445.4,2146.7,1445.4,1430.0,1.15,0,0.2267,0,0.172997,0.163978,0.971176
680,65.4311,190.1290,190.5584,1456.9,2073.4,1448.0,2093.9,1448.0,1430.0,2.56,0,0.2343,0,0.172978,0.180475,0.968250
681,65.4894,190.5590,190.5636,1484.4,2073.0,1464.4,2079.5,1464.4,1430.0,16.42,0,0.2237,0,0.180243,0.180324,0.966952
682,65.5473,190.9606,191.4963,1510.2,2005.9,1490.8,2025.1,1490.8,1430.0,26.39,0,0.2232,0,0.186454,0.195810,0.962753
683,65.5990,190.8042,191.3660,1500.1,2015.2,1495.6,2018.4,1495.6,1430.0,4.81,0,0.2265,0,0.183902,0.193715,0.963667
684,65.6517,190.0311,191.7386,1450.7,1988.4,1491.1,1998.3,1491.1,1430.0,4.53,0,0.2091,0,0.170646,0.200463,0.964725
685,65.7098,190.2019,192.8208,1461.6,1910.5,1482.5,1931.7,1482.5,1430.0,8.54,0,0.2288,0,0.172836,0.218563,0.960395
686,65.7656,190.2166,193.8265,1462.5,1838.1,1474.9,1857.8,1474.9,1430.0,7.62,0,0.2264,0,0.172385,0.235404,0.956487
687,65.8153,190.2833,194.3842,1466.8,1797.9,1472.1,1811.4,1472.1,1430.0,2.84,0,0.2342,0,0.173089,0.244673,0.954031
688,65.8701,190.1663,195.2438,1459.3,1736.0,1467.0,1751.0,1467.0,1430.0,5.02,0,0.2519,0,0.170479,0.259078,0.950692
689,65.9233,190.2335,195.9439,1463.6,1685.6,1465.9,1698.8,1465.9,1430.0,1.18,0,0.2431,0,0.171030,0.270648,0.947364
690,65.9790,189.0178,197.3732,1385.8,1582.7,1415.3,1602.2,1415.3,1430.0,50.53,0,0.2780,0,0.149755,0.295226,0.943618
691,66.0318,187.1024,197.2727,1263.2,1590.0,1296.3,1592.5,1296.3,1430.0,119.07,0,0.2689,0,0.118147,0.294840,0.948215
692,66.0823,186.2790,198.4169,1210.5,1507.6,1228.0,1524.6,1228.0,1430.0,68.28,0,0.2674,0,0.103831,0.314221,0.943655
693,66.1390,183.1846,199.8282,1012.5,1406.0,1040.1,1424.9,1040.1,1424.9,187.92,0,0.2773,0,0.052269,0.338737,0.939428
694,66.1927,181.7348,201.6168,919.7,1277.2,935.3,1298.1,935.3,1298.1,164.57,0,0.2793,0,0.028146,0.368252,0.929300
695,66.2443,180.4801,203.1515,839.4,1166.7,852.4,1184.4,852.4,1184.4,140.66,0,0.2935,0,0.007704,0.393152,0.919441
696,66.2981,178.8352,203.3735,734.1,1150.7,749.2,1155.8,749.2,1155.8,107.09,0,0.2849,0,-0.018660,0.396654,0.917779
697,66.3583,177.6191,202.7083,656.3,1198.6,667.7,1189.6,667.7,1189.6,88.24,0,0.2929,0,-0.038327,0.385757,0.921804
698,66.4161,177.1893,202.6377,628.8,1203.7,634.6,1199.6,634.6,1199.6,34.56,0,0.3047,0,-0.045267,0.384509,0.922011
699,66.4671,175.6647,203.3806,531.2,1150.2,547.4,1164.8,547.4,1164.8,93.84,0,0.2779,0,-0.069418,0.395880,0.915675
700,66.5206,175.7714,203.5507,538.0,1137.9,539.8,1146.1,539.8,1146.1,20.21,0,0.2846,0,-0.067624,0.398645,0.914609
701,66.5749,176.5736,204.2492,589.4,1087.6,575.3,1103.6,575.3,1103.6,55.38,0,0.2894,0,-0.054509,0.410095,0.910413
702,66.6320,176.4056,204.5447,578.6,1066.4,577.5,1076.5,577.5,1076.5,27.21,0,0.2771,0,-0.057048,0.414727,0.908156
703,66.6834,176.7409,204.9222,600.1,1039.2,588.4,1050.2,588.4,1050.2,28.51,0,0.2755,0,-0.051572,0.420826,0.905674
704,66.7344,176.3066,205.5817,572.3,991.7,580.6,1007.5,580.6,1007.5,43.35,0,0.2646,0,-0.058125,0.431068,0.900445
705,66.7952,176.2892,205.7362,571.2,980.6,575.9,987.7,575.9,987.7,20.38,0,0.2670,0,-0.058323,0.433489,0.899270
706,66.8544,175.8502,206.0754,543.1,956.2,557.6,965.1,557.6,965.1,29.06,0,0.2603,0,-0.065032,0.438624,0.896315
707,66.9097,174.1547,208.3800,434.6,790.2,466.4,821.6,466.4,821.6,170.09,0,0.2565,0,-0.089708,0.473401,0.876267
708,66.9616,175.1284,208.6753,496.9,769.0,485.0,779.4,485.0,779.4,46.09,0,0.2605,0,-0.074570,0.478509,0.874910
709,67.0196,175.0493,209.1055,491.8,738.0,488.6,746.2,488.6,746.2,33.35,0,0.2680,0,-0.075468,0.485033,0.871233
710,67.0728,174.8931,210.1043,481.8,666.1,485.4,682.0,485.4,682.0,64.28,0,0.2614,0,-0.077084,0.500084,0.862539
711,67.1296,173.6580,209.7748,402.8,689.8,429.6,687.9,429.6,687.9,56.09,0,0.2594,0,-0.096025,0.494298,0.863973
712,67.1809,174.2505,208.9115,440.7,752.0,435.8,721.4,435.8,721.4,34.04,0,0.2649,0,-0.087797,0.481590,0.871988
713,67.2324,174.3365,208.4674,446.2,783.9,440.4,728.8,440.4,728.8,8.71,0,0.2588,0,-0.086849,0.474857,0.875767
714,67.2880,173.3716,207.6152,384.5,845.3,406.5,806.5,406.5,806.5,84.82,0,0.2593,0,-0.102427,0.461093,0.881421
715,67.3404,171.6416,206.2810,273.7,941.4,305.6,911.5,305.6,911.5,145.57,0,0.2532,0,-0.130610,0.438980,0.888953
716,67.3918,171.0365,206.5701,235.0,920.5,251.0,918.1,251.0,918.1,55.08,0,0.2591,0,-0.139689,0.442907,0.885619
717,67.4467,170.9995,206.6470,232.6,915.0,237.2,916.0,237.2,916.0,13.94,0,0.2423,0,-0.140173,0.444065,0.884962
718,67.5034,170.6637,207.4829,211.1,854.8,218.1,892.7,218.1,892.7,30.09,0,0.2523,0,-0.144326,0.456653,0.877860
719,67.5570,170.6349,207.5783,209.3,847.9,212.2,883.0,212.2,883.0,11.38,0,0.2551,0,-0.144647,0.458091,0.877057
720,67.6074,170.6053,207.7022,207.4,839.0,209.3,862.6,209.3,862.6,20.59,0,0.2526,0,-0.144943,0.459967,0.876026
721,67.6619,170.7280,207.6726,215.3,841.2,212.5,851.7,212.5,851.7,11.40,0,0.2520,0,-0.143092,0.459640,0.876502
722,67.7198,170.7032,207.2615,213.7,870.8,213.0,858.0,213.0,858.0,6.30,0,0.2507,0,-0.143999,0.453278,0.879661
723,67.7753,169.9100,207.1311,162.9,880.1,183.5,858.3,183.5,858.3,29.56,0,0.2329,0,-0.156417,0.450415,0.879011
724,67.8281,169.7927,206.2896,155.4,940.7,166.8,904.9,166.8,904.9,49.53,0,0.2386,0,-0.159373,0.437248,0.885107
725,67.8828,169.4659,206.3197,134.5,938.6,146.7,925.3,146.7,925.3,28.66,0,0.2282,0,-0.164409,0.437346,0.884137
726,67.9384,169.3395,206.1878,126.4,948.1,134.3,939.1,134.3,939.1,18.52,0,0.2379,0,-0.166556,0.435150,0.884819
727,67.9996,170.5351,208.7045,202.9,766.9,137.8,828.6,137.8,828.6,110.55,0,0.2599,0,-0.144687,0.475238,0.867879
728,68.0593,171.5217,208.5997,266.1,774.4,225.5,791.4,225.5,791.4,95.29,0,0.2427,0,-0.129769,0.474640,0.870561
729,68.1164,172.2425,208.8952,312.2,753.1,290.3,765.1,290.3,765.1,69.92,0,0.2288,0,-0.118429,0.479808,0.869344
730,68.1665,172.4125,208.7243,323.1,765.4,313.6,765.3,313.6,765.3,23.31,0,0.2327,0,-0.116026,0.477349,0.871020
731,68.2206,174.8089,207.4026,476.4,860.6,447.0,789.8,447.0,789.8,135.58,0,0.2553,0,-0.080395,0.458750,0.884921
732,68.2793,176.2407,207.0723,568.1,884.4,550.2,851.8,550.2,851.8,120.36,0,0.2559,0,-0.058408,0.454337,0.888913
733,68.3417,176.5787,206.5009,589.7,925.5,583.2,905.8,583.2,905.8,63.27,0,0.2534,0,-0.053426,0.445575,0.893649
734,68.3999,176.4183,205.7389,579.4,980.4,580.3,962.3,580.3,962.3,56.58,0,0.2475,0,-0.056294,0.433582,0.899354
735,68.4602,176.1025,205.8421,559.2,973.0,565.9,969.9,565.9,969.9,16.33,0,0.2546,0,-0.061201,0.435075,0.898312
736,68.5180,175.7409,205.8697,536.1,971.0,550.7,970.6,550.7,970.6,15.13,0,0.2545,0,-0.066859,0.435350,0.897775
737,68.5706,174.8512,207.0483,479.1,886.1,529.8,963.5,529.8,963.5,22.14,0,0.2555,0,-0.079994,0.453283,0.887770
738,68.6221,173.8862,208.2032,417.4,803.0,454.4,848.4,454.4,848.4,137.61,0,0.2525,0,-0.093978,0.470508,0.877377
739,68.6813,173.0459,208.7827,363.6,761.2,385.0,780.1,385.0,780.1,97.37,0,0.2577,0,-0.106297,0.478761,0.871486
740,68.7422,172.3878,209.5075,321.5,709.0,335.5,723.5,335.5,723.5,75.19,0,0.2525,0,-0.115531,0.489240,0.864463
741,68.8000,171.9678,209.5400,294.6,706.7,304.5,710.9,304.5,710.9,33.48,0,0.2534,0,-0.121855,0.489358,0.863528
742,68.8746,171.9315,209.7876,292.3,688.9,295.3,694.3,295.3,694.3,18.99,0,0.2542,0,-0.122109,0.493069,0.861378
743,68.9479,171.1440,209.8243,241.9,686.2,255.0,688.7,255.0,688.7,40.73,0,0.2493,0,-0.133955,0.492860,0.859736
744,69.0161,170.8538,209.9740,223.3,675.5,232.1,680.4,232.1,680.4,24.37,0,0.2513,0,-0.138130,0.494818,0.857948
745,69.0684,170.6906,209.8985,212.9,680.9,219.7,680.6,219.7,680.6,12.38,0,0.2476,0,-0.140695,0.493507,0.858287
746,69.1206,170.4695,209.6887,198.7,696.0,206.6,685.7,206.6,685.7,14.12,0,0.2555,0,-0.144324,0.490102,0.859634
747,69.1759,170.5758,209.1375,205.5,735.7,206.0,700.5,206.0,700.5,14.83,0,0.2620,0,-0.143478,0.481869,0.864417
748,69.2236,170.5848,208.6894,1280.6,752.3,1280.6,752.3,1280.6,752.3,1075.85,0,0.2627,0,-0.143950,0.475061,0.868099
749,69.2773,170.7540,208.7671,1291.4,746.7,1282.2,751.8,1282.2,751.8,1.66,0,0.2632,0,-0.141267,0.476425,0.867792
750,69.3327,170.7978,208.8328,1294.2,741.9,1285.1,750.0,1285.1,750.0,3.50,0,0.2614,0,-0.140513,0.477471,0.867340
751,69.3888,170.8759,209.0837,1299.2,723.9,1289.7,740.2,1289.7,740.2,10.78,0,0.2604,0,-0.138993,0.481369,0.865428
752,69.4482,171.1578,209.5434,1317.2,690.8,1302.3,712.2,1302.3,712.2,30.69,0,0.2602,0,-0.134114,0.488628,0.862123
753,69.5062,171.2488,209.3429,1323.1,705.2,1312.4,708.6,1312.4,708.6,10.75,0,0.2605,0,-0.132995,0.485682,0.863959
754,69.5601,171.1119,209.1812,1314.3,716.9,1313.2,711.7,1313.2,711.7,3.18,0,0.2603,0,-0.135280,0.483091,0.865056
755,69.6158,170.6329,207.7374,1283.7,820.8,1311.8,773.8,1311.8,773.8,62.11,0,0.2569,0,-0.144472,0.460537,0.875804
756,69.6690,170.6892,207.9106,1287.3,808.3,1305.4,794.5,1305.4,794.5,21.64,0,0.2619,0,-0.143382,0.463256,0.874549
757,69.7258,170.7469,208.0187,1290.9,800.6,1300.5,797.9,1300.5,797.9,6.00,0,0.2608,0,-0.142357,0.464975,0.873804
758,69.7824,170.9680,208.1254,1305.1,792.9,1301.5,795.6,1301.5,795.6,2.54,0,0.2603,0,-0.138830,0.466837,0.873378
759,69.8346,171.1587,208.3678,1317.3,775.4,1302.1,791.2,1302.1,791.2,4.45,0,0.2566,0,-0.135604,0.470740,0.871788
760,69.8906,171.0842,208.3275,1312.5,778.3,1303.8,791.0,1303.8,791.0,1.75,0,0.2572,0,-0.136794,0.470051,0.871975
761,69.9461,171.2260,208.2113,1321.6,786.7,1309.2,790.7,1309.2,790.7,5.41,0,0.2588,0,-0.134768,0.468412,0.873171
762,70.0077,170.9860,208.2766,1306.3,782.0,1308.5,789.3,1308.5,789.3,1.63,1,0.2648,0,-0.138361,0.469172,0.872201
763,70.0636,170.9743,208.2995,1305.5,780.3,1308.1,787.3,1308.5,789.3,2.01,1,0.2648,0,-0.138511,0.469511,0.871994
764,70.1204,171.4188,208.5162,1333.9,764.7,1317.2,779.0,1308.5,789.3,12.29,1,0.2637,0,-0.131443,0.473265,0.871059
765,70.1772,172.4515,208.7329,1400.0,749.1,1370.1,764.6,1370.1,764.6,54.84,0,0.2662,0,-0.115420,0.477515,0.871010
766,70.2284,172.7599,208.7858,1419.8,745.3,1403.0,755.3,1403.0,755.3,34.19,0,0.2649,0,-0.110658,0.478580,0.871043
767,70.2826,175.0839,208.3189,1568.5,778.9,1536.7,761.5,1536.7,761.5,133.78,0,0.2530,0,-0.075504,0.473024,0.877808
768,70.3372,177.6469,207.8321,1732.6,814.0,1705.7,780.7,1705.7,780.7,170.12,0,0.2482,0,-0.036314,0.466574,0.883736
769,70.3888,180.5893,207.2808,1920.9,853.7,1896.4,824.9,1896.4,824.9,195.78,0,0.2441,0,0.009142,0.458333,0.888734
770,70.4435,187.4454,208.6567,2359.7,754.6,2327.9,819.6,2327.9,819.6,431.55,0,0.2573,0,0.113929,0.476437,0.871796
771,70.4967,189.5292,207.8744,2493.0,810.9,2480.8,819.0,2480.8,819.0,152.87,0,0.2739,0,0.146783,0.462470,0.874400
772,70.5482,189.5064,206.4056,2491.6,916.7,2490.5,876.7,2490.5,876.7,58.54,0,0.2714,0,0.148327,0.439804,0.885761
773,70.6012,190.3234,204.8986,2543.8,1025.2,2537.9,991.8,2537.9,991.8,124.51,0,0.2750,0,0.163012,0.415383,0.894921
774,70.6596,190.5683,205.9787,2559.5,947.4,2556.8,962.1,2550.0,962.1,32.08,0,0.2898,0,0.165410,0.432002,0.886574
775,70.7161,190.6304,205.9436,2563.5,950.0,2562.4,955.4,2550.0,955.4,6.74,0,0.2853,0,0.166426,0.431384,0.886685
776,70.7708,190.6269,205.1844,2563.3,1004.6,2563.1,986.3,2550.0,986.3,30.97,0,0.2843,0,0.167399,0.419528,0.892174
777,70.8262,190.7394,205.4594,2570.5,984.8,2568.5,985.5,2550.0,985.5,0.83,0,0.2856,0,0.168789,0.423704,0.889936
778,70.8843,191.3059,206.1271,2606.7,936.7,2596.7,979.5,2550.0,979.5,5.99,0,0.2751,0,0.176675,0.433437,0.883696
779,70.9383,191.3888,206.3925,2612.0,917.6,2607.2,950.4,2550.0,950.4,29.13,0,0.2737,0,0.177569,0.437453,0.881535
780,70.9959,191.3896,206.5513,2612.1,906.2,2610.4,924.3,2550.0,924.3,26.04,0,0.2672,0,0.177345,0.439914,0.880355
781,71.0542,191.2407,206.8851,2602.6,882.2,2606.1,897.4,2550.0,897.4,26.96,0,0.2704,0,0.174542,0.445261,0.878224
782,71.1083,191.2920,206.9968,2605.8,874.1,2606.0,883.1,2550.0,883.1,14.30,0,0.2691,0,0.175166,0.446923,0.877255
783,71.1613,190.9337,207.4370,2582.9,842.4,2601.4,856.9,2550.0,856.9,26.20,0,0.2683,0,0.168985,0.454146,0.874754
784,71.2174,190.7843,208.2242,2573.3,785.8,2595.5,805.6,2550.0,805.6,51.28,0,0.2684,0,0.165515,0.466400,0.868951
785,71.2752,190.0666,208.1026,2527.4,794.5,2556.5,798.0,2550.0,798.0,7.56,0,0.2659,0,0.154711,0.465380,0.871485
786,71.3343,185.4790,205.8665,2233.8,955.5,2276.9,880.1,2276.9,880.1,285.17,0,0.2551,0,0.085989,0.434659,0.896480
787,71.3916,178.7035,205.9517,1800.2,949.4,1835.4,925.7,1835.4,925.7,443.87,0,0.2501,0,-0.020346,0.437522,0.898977
788,71.4418,177.1643,206.8256,1701.7,886.5,1713.4,909.6,1713.4,909.6,123.02,0,0.2517,0,-0.044159,0.450836,0.891514
789,71.4967,174.6728,206.5763,1542.2,904.4,1556.3,907.9,1556.3,907.9,157.16,0,0.2632,0,-0.083106,0.445842,0.891246
790,71.5549,169.3862,206.6836,1203.9,896.7,1226.4,906.2,1226.4,906.2,329.84,0,0.2542,0,-0.165137,0.442898,0.881233
791,71.6140,165.7041,208.3185,968.2,779.0,984.1,821.0,984.1,821.0,256.83,0,0.2712,0,-0.218885,0.462870,0.858977
792,71.6710,163.3237,208.5024,815.9,765.7,827.4,782.2,827.4,782.2,161.48,0,0.2488,0,-0.254582,0.461473,0.849842
793,71.7240,162.6860,208.1376,775.1,792.0,779.7,788.0,779.7,788.0,48.06,0,0.2440,0,-0.265060,0.454723,0.850276
794,71.7789,161.2677,208.5908,684.3,759.4,693.4,770.4,693.4,770.4,88.08,0,0.2481,0,-0.285377,0.458650,0.841546
795,71.8362,157.7631,210.2299,460.0,641.3,479.2,670.8,479.2,670.8,236.23,0,0.2553,0,-0.333076,0.474723,0.814677
796,71.8969,157.2966,209.2119,430.1,714.6,434.8,699.2,434.8,699.2,52.64,0,0.2463,0,-0.343015,0.458432,0.819867
